Name,ISSN,Journal Impact Factor,eISSN
JOURNAL OF AGRICULTURAL & FOOD INFORMATION,1049-6505,0.4,1540-4722
JOURNAL OF AGRICULTURAL AND APPLIED ECONOMICS,1074-0708,1.9,2056-7405
JOURNAL OF AGRICULTURAL AND FOOD CHEMISTRY,0021-8561,6.1,1520-5118
JOURNAL OF AGRICULTURAL AND RESOURCE ECONOMICS,1068-5502,1.4,2327-8285
JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS,1085-7117,1.4,1537-2693
JOURNAL OF AGRICULTURAL ECONOMICS,0021-857X,3.4,1477-9552
JOURNAL OF AGRICULTURAL EDUCATION & EXTENSION,1389-224X,2.8,1750-8622
JOURNAL OF AGRICULTURAL ENGINEERING,1974-7071,1.8,2239-6268
JOURNAL OF AGRICULTURAL EXTENSION,1119-944X,0.4,2408-6851
JOURNAL OF AGRICULTURAL METEOROLOGY,0021-8588,1.3,1881-0136
JOURNAL OF AGRICULTURAL SAFETY AND HEALTH,1074-7583,1,1943-7846
JOURNAL OF AGRICULTURAL SCIENCE,0021-8596,2,1469-5146
JOURNAL OF AGRICULTURAL SCIENCE AND TECHNOLOGY,1680-7073,1.2,2345-3737
JOURNAL OF AGRICULTURAL SCIENCES,1391-9318,0.6,2386-1363
JOURNAL OF AGRICULTURAL SCIENCES-TARIM BILIMLERI DERGISI,1300-7580,0.9,2148-9297
JOURNAL OF AGRICULTURE AND ENVIRONMENT FOR INTERNATIONAL DEVELOPMENT,2240-2802,0.8,2240-2802
JOURNAL OF AGRICULTURE AND FOOD RESEARCH,2666-1543,3.8,2666-1543
JOURNAL OF AGRICULTURE FOOD SYSTEMS AND COMMUNITY DEVELOPMENT,2152-0798,3.2,2152-0801
JOURNAL OF AGROMEDICINE,1059-924X,2.4,1545-0813
JOURNAL OF AGRONOMY AND CROP SCIENCE,0931-2250,3.5,1439-037X
JOURNAL OF AIR TRANSPORT MANAGEMENT,0969-6997,6,1873-2089
JOURNAL OF AIRCRAFT,0021-8669,2.2,1533-3868
JOURNAL OF AL-TAMADDUN,1823-7517,0.3,1823-7517
JOURNAL OF ALGEBRA,0021-8693,0.9,1090-266X
JOURNAL OF ALGEBRA AND ITS APPLICATIONS,0219-4988,0.8,1793-6829
JOURNAL OF ALGEBRAIC COMBINATORICS,0925-9899,0.8,1572-9192
JOURNAL OF ALGEBRAIC GEOMETRY,1056-3911,1.8,1534-7486
JOURNAL OF ALGORITHMS & COMPUTATIONAL TECHNOLOGY,1748-3018,0.9,1748-3026
JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY,0091-6749,14.2,1097-6825
JOURNAL OF ALLERGY AND CLINICAL IMMUNOLOGY-IN PRACTICE,2213-2198,9.4,2213-2201
JOURNAL OF ALLOYS AND COMPOUNDS,0925-8388,6.2,1873-4669
JOURNAL OF ALTERNATIVE INVESTMENTS,1520-3255,0.7,2168-8435
JOURNAL OF ALZHEIMERS DISEASE,1387-2877,4,1875-8908
JOURNAL OF ALZHEIMERS DISEASE REPORTS,n/a,3.2,2542-4823
JOURNAL OF AMBIENT INTELLIGENCE AND HUMANIZED COMPUTING,1868-5137,n/a,1868-5145
JOURNAL OF AMBIENT INTELLIGENCE AND SMART ENVIRONMENTS,1876-1364,1.7,1876-1372
JOURNAL OF AMBULATORY CARE MANAGEMENT,0148-9917,2.3,1550-3267
JOURNAL OF AMERICAN COLLEGE HEALTH,0744-8481,2.4,1940-3208
JOURNAL OF AMERICAN CULTURE,1542-7331,0,1542-734X
JOURNAL OF AMERICAN ETHNIC HISTORY,0278-5927,0.2,1936-4695
JOURNAL OF AMERICAN FOLKLORE,0021-8715,0.7,1535-1882
JOURNAL OF AMERICAN HISTORY,0021-8723,1.2,1945-2314
JOURNAL OF AMERICAN STUDIES,0021-8758,0.3,1469-5154
JOURNAL OF AMERICAN-EAST ASIAN RELATIONS,1058-3947,0.1,1876-5610
JOURNAL OF ANAESTHESIOLOGY CLINICAL PHARMACOLOGY,0970-9185,1.5,2231-2730
JOURNAL OF ANALYSIS,0971-3611,0.8,2367-2501
JOURNAL OF ANALYSIS AND TESTING,2096-241X,4.7,2509-4696
JOURNAL OF ANALYTICAL AND APPLIED PYROLYSIS,0165-2370,6,1873-250X
JOURNAL OF ANALYTICAL ATOMIC SPECTROMETRY,0267-9477,3.4,1364-5544
JOURNAL OF ANALYTICAL CHEMISTRY,1061-9348,1.1,1608-3199
JOURNAL OF ANALYTICAL METHODS IN CHEMISTRY,2090-8865,2.6,2090-8873
JOURNAL OF ANALYTICAL PSYCHOLOGY,0021-8774,0.4,1468-5922
JOURNAL OF ANALYTICAL SCIENCE AND TECHNOLOGY,2093-3134,2.4,2093-3371
JOURNAL OF ANALYTICAL TOXICOLOGY,0146-4760,2.5,1945-2403
JOURNAL OF ANATOMY,0021-8782,2.4,1469-7580
JOURNAL OF ANCIENT HISTORY AND ARCHAEOLOGY,2360-266X,0.2,2360-266X
JOURNAL OF ANCIENT JUDAISM,1869-3296,0.2,2196-7954
JOURNAL OF ANCIENT NEAR EASTERN RELIGIONS,1569-2116,0.1,1569-2124
JOURNAL OF ANESTHESIA,0913-8668,2.8,1438-8359
JOURNAL OF ANGLICAN STUDIES,1740-3553,0.6,1745-5278
JOURNAL OF ANIMAL AND FEED SCIENCES,1230-1388,1,1230-1388
JOURNAL OF ANIMAL AND PLANT SCIENCES-JAPS,1018-7081,0.7,2309-8694
JOURNAL OF ANIMAL BEHAVIOUR AND BIOMETEOROLOGY,n/a,2.1,2318-1265
JOURNAL OF ANIMAL BREEDING AND GENETICS,0931-2668,2.6,1439-0388
JOURNAL OF ANIMAL ECOLOGY,0021-8790,4.8,1365-2656
JOURNAL OF ANIMAL PHYSIOLOGY AND ANIMAL NUTRITION,0931-2439,2.7,1439-0396
JOURNAL OF ANIMAL SCIENCE,0021-8812,3.3,1525-3163
JOURNAL OF ANIMAL SCIENCE AND BIOTECHNOLOGY,1674-9782,7,2049-1891
JOURNAL OF ANIMAL SCIENCE AND TECHNOLOGY,2672-0191,2.3,2055-0391
JOURNAL OF ANTHROPOLOGICAL ARCHAEOLOGY,0278-4165,1.8,1090-2686
JOURNAL OF ANTHROPOLOGICAL RESEARCH,0091-7710,0.7,2153-3806
JOURNAL OF ANTHROPOLOGICAL SCIENCES,1827-4765,1.8,2037-0644
JOURNAL OF ANTIBIOTICS,0021-8820,3.3,1881-1469
JOURNAL OF ANTIMICROBIAL CHEMOTHERAPY,0305-7453,5.2,1460-2091
JOURNAL OF ANTITRUST ENFORCEMENT,2050-0688,0.7,2050-0696
JOURNAL OF ANXIETY DISORDERS,0887-6185,10.3,1873-7897
JOURNAL OF AOAC INTERNATIONAL,1060-3271,1.6,1944-7922
JOURNAL OF APICULTURAL RESEARCH,0021-8839,1.9,2078-6913
JOURNAL OF APICULTURAL SCIENCE,1643-4439,0.6,2299-4831
JOURNAL OF APPLIED ACCOUNTING RESEARCH,0967-5426,3,1758-8855
JOURNAL OF APPLIED ANALYSIS,1425-6908,0.9,1869-6082
JOURNAL OF APPLIED ANALYSIS AND COMPUTATION,2156-907X,1.1,2158-5644
JOURNAL OF APPLIED AND COMPUTATIONAL MECHANICS,2383-4536,3.1,2383-4536
JOURNAL OF APPLIED ANIMAL RESEARCH,0971-2119,1.4,0974-1844
JOURNAL OF APPLIED ANIMAL WELFARE SCIENCE,1088-8705,1.5,1532-7604
JOURNAL OF APPLIED AQUACULTURE,1045-4438,1.2,1545-0805
JOURNAL OF APPLIED BEHAVIOR ANALYSIS,0021-8855,2.9,1938-3703
JOURNAL OF APPLIED BEHAVIORAL SCIENCE,0021-8863,3.5,1552-6879
JOURNAL OF APPLIED BIOMATERIALS & FUNCTIONAL MATERIALS,2280-8000,2.5,2280-8000
JOURNAL OF APPLIED BIOMECHANICS,1065-8483,1.4,1543-2688
JOURNAL OF APPLIED BIOMEDICINE,1214-021X,1.3,1214-0287
JOURNAL OF APPLIED BOTANY AND FOOD QUALITY,1439-040X,1.2,1439-040X
JOURNAL OF APPLIED CLINICAL MEDICAL PHYSICS,1526-9914,2.1,1526-9914
JOURNAL OF APPLIED COMMUNICATION RESEARCH,0090-9882,2.3,1479-5752
JOURNAL OF APPLIED CORPORATE FINANCE,1078-1196,0.9,1745-6622
JOURNAL OF APPLIED CRYSTALLOGRAPHY,1600-5767,6.1,1600-5767
JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY,0193-3973,3,1873-7900
JOURNAL OF APPLIED ECOLOGY,0021-8901,5.7,1365-2664
JOURNAL OF APPLIED ECONOMETRICS,0883-7252,2.1,1099-1255
JOURNAL OF APPLIED ECONOMICS,1514-0326,1.8,1667-6726
JOURNAL OF APPLIED ECONOMICS AND BUSINESS RESEARCH,1927-033X,1.3,1927-033X
JOURNAL OF APPLIED ELECTROCHEMISTRY,0021-891X,2.9,1572-8838
JOURNAL OF APPLIED ENGINEERING SCIENCES,2247-3769,1.1,2284-7197
JOURNAL OF APPLIED ENTOMOLOGY,0931-2048,1.9,1439-0418
JOURNAL OF APPLIED FLUID MECHANICS,1735-3572,1,1735-3645
JOURNAL OF APPLIED GENETICS,1234-1983,2.4,2190-3883
JOURNAL OF APPLIED GEODESY,1862-9016,1.4,1862-9024
JOURNAL OF APPLIED GEOPHYSICS,0926-9851,2,1879-1859
JOURNAL OF APPLIED GERONTOLOGY,0733-4648,3,1552-4523
JOURNAL OF APPLIED GLYCOSCIENCE,1344-7882,1.1,1880-7291
JOURNAL OF APPLIED HERMENEUTICS,1927-4416,0.3,1927-4416
JOURNAL OF APPLIED ICHTHYOLOGY,0175-8659,0.9,1439-0426
JOURNAL OF APPLIED JOURNALISM & MEDIA STUDIES,2001-0818,0.6,2049-9531
JOURNAL OF APPLIED LABORATORY MEDICINE,2576-9456,2,2475-7241
JOURNAL OF APPLIED LOGICS-IFCOLOG JOURNAL OF LOGICS AND THEIR APPLICATIONS,2631-9810,0.4,2631-9829
JOURNAL OF APPLIED MATHEMATICS,1110-757X,n/a,1687-0042
JOURNAL OF APPLIED MATHEMATICS & INFORMATICS,2734-1194,0.3,2234-8417
JOURNAL OF APPLIED MATHEMATICS AND COMPUTATIONAL MECHANICS,2299-9965,1,2353-0588
JOURNAL OF APPLIED MATHEMATICS AND COMPUTING,1598-5865,2.2,1865-2085
JOURNAL OF APPLIED MATHEMATICS STATISTICS AND INFORMATICS,1336-9180,0.3,1339-0015
JOURNAL OF APPLIED MECHANICS AND TECHNICAL PHYSICS,0021-8944,0.6,1573-8620
JOURNAL OF APPLIED MECHANICS-TRANSACTIONS OF THE ASME,0021-8936,2.6,1528-9036
JOURNAL OF APPLIED METEOROLOGY AND CLIMATOLOGY,1558-8424,3,1558-8432
JOURNAL OF APPLIED MICROBIOLOGY,1364-5072,4,1365-2672
JOURNAL OF APPLIED NONLINEAR DYNAMICS,2164-6457,0.5,2164-6473
JOURNAL OF APPLIED ORAL SCIENCE,1678-7757,2.7,1678-7765
JOURNAL OF APPLIED PHILOSOPHY,0264-3758,1.1,1468-5930
JOURNAL OF APPLIED PHYCOLOGY,0921-8971,3.3,1573-5176
JOURNAL OF APPLIED PHYSICS,0021-8979,3.2,1089-7550
JOURNAL OF APPLIED PHYSIOLOGY,8750-7587,3.3,1522-1601
JOURNAL OF APPLIED POLYMER SCIENCE,0021-8995,3,1097-4628
JOURNAL OF APPLIED POULTRY RESEARCH,1056-6171,1.9,1537-0437
JOURNAL OF APPLIED PROBABILITY,0021-9002,1,1475-6072
JOURNAL OF APPLIED PSYCHOLOGY,0021-9010,9.9,1939-1854
JOURNAL OF APPLIED REMOTE SENSING,1931-3195,1.7,1931-3195
JOURNAL OF APPLIED RESEARCH IN HIGHER EDUCATION,2050-7003,1.7,1758-1184
JOURNAL OF APPLIED RESEARCH IN INTELLECTUAL DISABILITIES,1360-2322,2.4,1468-3148
JOURNAL OF APPLIED RESEARCH IN MEMORY AND COGNITION,2211-3681,4.2,2211-369X
JOURNAL OF APPLIED RESEARCH ON MEDICINAL AND AROMATIC PLANTS,2214-7861,3.9,2214-7861
JOURNAL OF APPLIED SCHOOL PSYCHOLOGY,1537-7903,1,1537-7911
JOURNAL OF APPLIED SCIENCE AND ENGINEERING,2708-9967,1.3,2708-9975
JOURNAL OF APPLIED SECURITY RESEARCH,1936-1610,1.3,1936-1629
JOURNAL OF APPLIED SOCIAL PSYCHOLOGY,0021-9029,2.5,1559-1816
JOURNAL OF APPLIED SPECTROSCOPY,0021-9037,0.7,1573-8647
JOURNAL OF APPLIED SPORT MANAGEMENT,2327-0179,0.5,2327-0187
JOURNAL OF APPLIED SPORT PSYCHOLOGY,1041-3200,3.2,1533-1571
JOURNAL OF APPLIED STATISTICS,0266-4763,1.5,1360-0532
JOURNAL OF APPLIED TOXICOLOGY,0260-437X,3.3,1099-1263
JOURNAL OF APPLIED WATER ENGINEERING AND RESEARCH,2324-9676,1.2,2324-9676
JOURNAL OF APPROXIMATION THEORY,0021-9045,0.9,1096-0430
JOURNAL OF AQUATIC ANIMAL HEALTH,0899-7659,1.2,1548-8667
JOURNAL OF AQUATIC FOOD PRODUCT TECHNOLOGY,1049-8850,1.6,1547-0636
JOURNAL OF AQUATIC PLANT MANAGEMENT,0146-6623,1.1,0146-6623
JOURNAL OF ARABIC LITERATURE,0085-2376,0.1,1570-064X
JOURNAL OF ARACHNOLOGY,0161-8202,1,1937-2396
JOURNAL OF ARCHAEOLOGICAL METHOD AND THEORY,1072-5369,2.3,1573-7764
JOURNAL OF ARCHAEOLOGICAL RESEARCH,1059-0161,3.8,1573-7756
JOURNAL OF ARCHAEOLOGICAL SCIENCE,0305-4403,2.8,1095-9238
JOURNAL OF ARCHAEOLOGICAL SCIENCE-REPORTS,2352-409X,1.6,2352-409X
JOURNAL OF ARCHITECTURAL AND PLANNING RESEARCH,0738-0895,n/a,n/a
JOURNAL OF ARCHITECTURAL CONSERVATION,1355-6207,0.8,2326-6384
JOURNAL OF ARCHITECTURAL EDUCATION,1046-4883,0.2,1531-314X
JOURNAL OF ARCHITECTURAL ENGINEERING,1076-0431,2,1943-5568
JOURNAL OF ARCHITECTURE,1360-2365,0.5,1466-4410
JOURNAL OF ARCHITECTURE AND PLANNING -KING SAUD UNIVERSITY,1018-3604,0.2,1018-3604
JOURNAL OF ARCHITECTURE AND URBANISM,2029-7955,0.7,2029-7947
JOURNAL OF ARGUMENTATION IN CONTEXT,2211-4742,0.8,2211-4750
JOURNAL OF ARID ENVIRONMENTS,0140-1963,2.7,1095-922X
JOURNAL OF ARID LAND,1674-6767,3,2194-7783
JOURNAL OF ARRHYTHMIA,1880-4276,2,1883-2148
JOURNAL OF ART HISTORY-SANAT TARIHI YILLIGI,0579-4080,0,2717-6940
JOURNAL OF ARTHROPLASTY,0883-5403,3.5,1532-8406
JOURNAL OF ARTHROPOD-BORNE DISEASES,2322-1984,0.9,2322-2271
JOURNAL OF ARTIFICIAL INTELLIGENCE AND SOFT COMPUTING RESEARCH,2083-2567,2.8,2449-6499
JOURNAL OF ARTIFICIAL INTELLIGENCE RESEARCH,1076-9757,5,1943-5037
JOURNAL OF ARTIFICIAL ORGANS,1434-7229,1.3,1619-0904
JOURNAL OF ARTS MANAGEMENT LAW AND SOCIETY,1063-2921,0.6,1930-7799
JOURNAL OF ASIA BUSINESS STUDIES,1558-7894,2.9,1559-2243
JOURNAL OF ASIA TEFL,1738-3102,0.6,2466-1511
JOURNAL OF ASIA-PACIFIC BIODIVERSITY,n/a,0.8,2287-9544
JOURNAL OF ASIA-PACIFIC ENTOMOLOGY,1226-8615,1.5,1876-7990
JOURNAL OF ASIA-PACIFIC POP CULTURE,2380-7679,0.2,2380-7687
JOURNAL OF ASIAN AND AFRICAN STUDIES,0021-9096,1,1745-2538
JOURNAL OF ASIAN ARCHITECTURE AND BUILDING ENGINEERING,1346-7581,1.3,1347-2852
JOURNAL OF ASIAN BUSINESS AND ECONOMIC STUDIES,n/a,3.9,2515-964X
JOURNAL OF ASIAN CERAMIC SOCIETIES,2187-0764,2.3,2187-0764
JOURNAL OF ASIAN EARTH SCIENCES,1367-9120,3,1878-5786
JOURNAL OF ASIAN ECONOMICS,1049-0078,3.2,1873-7927
JOURNAL OF ASIAN FINANCE ECONOMICS AND BUSINESS,2288-4637,n/a,2288-4645
JOURNAL OF ASIAN HISTORY,0021-910X,0.4,0021-910X
JOURNAL OF ASIAN NATURAL PRODUCTS RESEARCH,1028-6020,1.7,1477-2213
JOURNAL OF ASIAN PACIFIC COMMUNICATION,0957-6851,0.7,1569-9838
JOURNAL OF ASIAN PUBLIC POLICY,1751-6234,2,1751-6242
JOURNAL OF ASIAN SECURITY AND INTERNATIONAL AFFAIRS,2347-7970,0.9,2349-0039
JOURNAL OF ASIAN STUDIES,0021-9118,1.9,1752-0401
JOURNAL OF ASSET MANAGEMENT,1470-8272,2.5,1479-179X
JOURNAL OF ASSISTED REPRODUCTION AND GENETICS,1058-0468,3.1,1573-7330
JOURNAL OF ASTHMA,0277-0903,1.9,1532-4303
JOURNAL OF ASTHMA AND ALLERGY,1178-6965,3.2,1178-6965
JOURNAL OF ASTRONOMICAL INSTRUMENTATION,2251-1717,1.3,2251-1725
JOURNAL OF ASTRONOMICAL TELESCOPES INSTRUMENTS AND SYSTEMS,2329-4124,2.3,2329-4221
JOURNAL OF ASTRONOMY AND EARTH SCIENCES EDUCATION,2374-6246,0.3,2374-6254
JOURNAL OF ASTRONOMY AND SPACE SCIENCES,2093-5587,0.5,2093-1409
JOURNAL OF ASTROPHYSICS AND ASTRONOMY,0250-6335,1.1,0973-7758
JOURNAL OF ATHEROSCLEROSIS AND THROMBOSIS,1340-3478,4.4,1880-3873
JOURNAL OF ATHLETIC TRAINING,1062-6050,3.3,1938-162X
JOURNAL OF ATMOSPHERIC AND OCEANIC TECHNOLOGY,0739-0572,2.2,1520-0426
JOURNAL OF ATMOSPHERIC AND SOLAR-TERRESTRIAL PHYSICS,1364-6826,1.9,1879-1824
JOURNAL OF ATMOSPHERIC CHEMISTRY,0167-7764,2,1573-0662
JOURNAL OF ATTENTION DISORDERS,1087-0547,3,1557-1246
JOURNAL OF AUDIOLOGY AND OTOLOGY,2384-1621,1.1,2384-1710
JOURNAL OF AUSTRALIAN POLITICAL ECONOMY,0156-5826,1.2,1839-3675
JOURNAL OF AUSTRALIAN STUDIES,1444-3058,0.5,1835-6419
JOURNAL OF AUSTRIAN STUDIES,2165-669X,0.1,2327-1809
JOURNAL OF AUTISM AND DEVELOPMENTAL DISORDERS,0162-3257,3.9,1573-3432
JOURNAL OF AUTOIMMUNITY,0896-8411,12.8,1095-9157
JOURNAL OF AUTOMATED REASONING,0168-7433,1.1,1573-0670
JOURNAL OF AVIAN BIOLOGY,0908-8857,1.7,1600-048X
JOURNAL OF AVIAN MEDICINE AND SURGERY,1082-6742,0.3,1938-2871
JOURNAL OF AYURVEDA AND INTEGRATIVE MEDICINE,0975-9476,2.4,0976-2809
JOURNAL OF BACK AND MUSCULOSKELETAL REHABILITATION,1053-8127,1.6,1878-6324
JOURNAL OF BACTERIOLOGY,0021-9193,3.2,1098-5530
JOURNAL OF BALKAN AND NEAR EASTERN STUDIES,1944-8953,1,1944-8961
JOURNAL OF BALTIC SCIENCE EDUCATION,1648-3898,1.2,1648-3898
JOURNAL OF BALTIC STUDIES,0162-9778,0.4,1751-7877
JOURNAL OF BAND RESEARCH,0021-9207,0.2,n/a
JOURNAL OF BANKING & FINANCE,0378-4266,3.7,1872-6372
JOURNAL OF BANKING AND FINANCE LAW AND PRACTICE,1034-3040,0.4,1034-3040
JOURNAL OF BANKING REGULATION,1745-6452,1.6,1750-2071
JOURNAL OF BASIC AND APPLIED ZOOLOGY,2090-9896,n/a,n/a
JOURNAL OF BASIC AND CLINICAL HEALTH SCIENCES,2458-8938,0.2,2564-7288
JOURNAL OF BASIC MICROBIOLOGY,0233-111X,3.1,1521-4028
JOURNAL OF BECKETT STUDIES,0309-5207,0.1,1759-7811
JOURNAL OF BEHAVIOR THERAPY AND EXPERIMENTAL PSYCHIATRY,0005-7916,1.8,1873-7943
JOURNAL OF BEHAVIORAL ADDICTIONS,2062-5871,7.8,2063-5303
JOURNAL OF BEHAVIORAL AND EXPERIMENTAL ECONOMICS,2214-8043,1.6,2214-8051
JOURNAL OF BEHAVIORAL AND EXPERIMENTAL FINANCE,2214-6350,6.6,2214-6369
JOURNAL OF BEHAVIORAL DECISION MAKING,0894-3257,2,1099-0771
JOURNAL OF BEHAVIORAL EDUCATION,1053-0819,2,1573-3513
JOURNAL OF BEHAVIORAL FINANCE,1542-7560,1.9,1542-7579
JOURNAL OF BEHAVIORAL HEALTH SERVICES & RESEARCH,1094-3412,1.9,1556-3308
JOURNAL OF BEHAVIORAL MEDICINE,0160-7715,3.1,1573-3521
JOURNAL OF BEHAVIORAL SCIENCE,1906-4675,1.1,1906-4675
JOURNAL OF BELIEFS & VALUES-STUDIES IN RELIGION & EDUCATION,1361-7672,1.1,1469-9362
JOURNAL OF BENEFIT-COST ANALYSIS,2194-5888,3.4,2152-2812
JOURNAL OF BERRY RESEARCH,1878-5093,1.7,1878-5123
JOURNAL OF BIBLICAL LITERATURE,0021-9231,0.6,1934-3876
JOURNAL OF BIG DATA,n/a,8.1,2196-1115
JOURNAL OF BIOACTIVE AND COMPATIBLE POLYMERS,0883-9115,1.7,1530-8030
JOURNAL OF BIOBASED MATERIALS AND BIOENERGY,1556-6560,0.5,1556-6579
JOURNAL OF BIOCHEMICAL AND MOLECULAR TOXICOLOGY,1095-6670,3.6,1099-0461
JOURNAL OF BIOCHEMICAL TECHNOLOGY,0974-2328,0.5,0974-2328
JOURNAL OF BIOCHEMISTRY,0021-924X,2.7,1756-2651
JOURNAL OF BIOENERGETICS AND BIOMEMBRANES,0145-479X,3,1573-6881
JOURNAL OF BIOETHICAL INQUIRY,1176-7529,2.4,1872-4353
JOURNAL OF BIOGEOGRAPHY,0305-0270,3.9,1365-2699
JOURNAL OF BIOINFORMATICS AND COMPUTATIONAL BIOLOGY,0219-7200,1,1757-6334
JOURNAL OF BIOLOGICAL CHEMISTRY,0021-9258,4.8,1083-351X
JOURNAL OF BIOLOGICAL DYNAMICS,1751-3758,2.8,1751-3766
JOURNAL OF BIOLOGICAL EDUCATION,0021-9266,1.1,2157-6009
JOURNAL OF BIOLOGICAL ENGINEERING,1754-1611,5.6,1754-1611
JOURNAL OF BIOLOGICAL INORGANIC CHEMISTRY,0949-8257,3,1432-1327
JOURNAL OF BIOLOGICAL PHYSICS,0092-0606,1.8,1573-0689
JOURNAL OF BIOLOGICAL REGULATORS AND HOMEOSTATIC AGENTS,0393-974X,3.2,1724-6083
JOURNAL OF BIOLOGICAL RESEARCH-BOLLETTINO DELLA SOCIETA ITALIANA DI BIOLOGIA SPERIMENTALE,1826-8838,0.5,2284-0230
JOURNAL OF BIOLOGICAL RESEARCH-THESSALONIKI,1790-045X,3.3,2241-5793
JOURNAL OF BIOLOGICAL RHYTHMS,0748-7304,3.5,1552-4531
JOURNAL OF BIOLOGICAL SYSTEMS,0218-3390,1.6,1793-6470
JOURNAL OF BIOMATERIALS AND TISSUE ENGINEERING,2157-9083,0.1,2157-9091
JOURNAL OF BIOMATERIALS APPLICATIONS,0885-3282,2.9,1530-8022
JOURNAL OF BIOMATERIALS SCIENCE-POLYMER EDITION,0920-5063,3.6,1568-5624
JOURNAL OF BIOMECHANICAL ENGINEERING-TRANSACTIONS OF THE ASME,0148-0731,1.7,1528-8951
JOURNAL OF BIOMECHANICS,0021-9290,2.4,1873-2380
JOURNAL OF BIOMEDICAL INFORMATICS,1532-0464,4.5,1532-0480
JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,1549-3296,4.9,1552-4965
JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART B-APPLIED BIOMATERIALS,1552-4973,3.4,1552-4981
JOURNAL OF BIOMEDICAL NANOTECHNOLOGY,1550-7033,2.9,1550-7041
JOURNAL OF BIOMEDICAL OPTICS,1083-3668,3.5,1560-2281
JOURNAL OF BIOMEDICAL RESEARCH,1674-8301,2.3,1876-4819
JOURNAL OF BIOMEDICAL SCIENCE,1021-7770,11,1423-0127
JOURNAL OF BIOMEDICAL SEMANTICS,2041-1480,1.9,2041-1480
JOURNAL OF BIOMIMETICS BIOMATERIALS AND BIOMEDICAL ENGINEERING,2296-9837,0.7,2296-9845
JOURNAL OF BIOMOLECULAR NMR,0925-2738,2.7,1573-5001
JOURNAL OF BIOMOLECULAR STRUCTURE & DYNAMICS,0739-1102,4.4,1538-0254
JOURNAL OF BIONIC ENGINEERING,1672-6529,4,2543-2141
JOURNAL OF BIOPHARMACEUTICAL STATISTICS,1054-3406,1.1,1520-5711
JOURNAL OF BIOPHOTONICS,1864-063X,2.8,1864-0648
JOURNAL OF BIORESOURCES AND BIOPRODUCTS,2097-2415,n/a,n/a
JOURNAL OF BIOSCIENCE AND BIOENGINEERING,1389-1723,2.8,1347-4421
JOURNAL OF BIOSCIENCES,0250-5991,2.9,0973-7138
JOURNAL OF BIOSOCIAL SCIENCE,0021-9320,1.5,1469-7599
JOURNAL OF BIOTECHNOLOGY,0168-1656,4.1,1873-4863
JOURNAL OF BISEXUALITY,1529-9716,1.7,1529-9724
JOURNAL OF BLACK PSYCHOLOGY,0095-7984,5.2,1552-4558
JOURNAL OF BLACK STUDIES,0021-9347,1.1,1552-4566
JOURNAL OF BLOOD MEDICINE,1179-2736,2,1179-2736
JOURNAL OF BODYWORK AND MOVEMENT THERAPIES,1360-8592,1.4,1532-9283
JOURNAL OF BONE AND JOINT INFECTION,n/a,n/a,n/a
JOURNAL OF BONE AND JOINT SURGERY-AMERICAN VOLUME,0021-9355,5.3,1535-1386
JOURNAL OF BONE AND MINERAL METABOLISM,0914-8779,3.3,1435-5604
JOURNAL OF BONE AND MINERAL RESEARCH,0884-0431,6.2,1523-4681
JOURNAL OF BONE ONCOLOGY,2212-1374,3.4,2212-1374
JOURNAL OF BORDERLANDS STUDIES,0886-5655,1,2159-1229
JOURNAL OF BRACHIAL PLEXUS AND PERIPHERAL NERVE INJURY,1749-7221,0.7,1749-7221
JOURNAL OF BRAND MANAGEMENT,1350-231X,4.1,1479-1803
JOURNAL OF BREAST CANCER,1738-6756,2.4,2092-9900
JOURNAL OF BREAST IMAGING,2631-6110,1.5,2631-6129
JOURNAL OF BREATH RESEARCH,1752-7155,3.8,1752-7163
JOURNAL OF BRIDGE ENGINEERING,1084-0702,3.6,1943-5592
JOURNAL OF BRITISH AND IRISH INNOVATIVE POETRY,1758-2733,0.1,1758-972X
JOURNAL OF BRITISH CINEMA AND TELEVISION,1743-4521,0.9,1755-1714
JOURNAL OF BRITISH STUDIES,0021-9371,1,1545-6986
JOURNAL OF BROADCASTING & ELECTRONIC MEDIA,0883-8151,3.2,1550-6878
JOURNAL OF BRONCHOLOGY & INTERVENTIONAL PULMONOLOGY,1944-6586,3.3,1948-8270
JOURNAL OF BRYOLOGY,0373-6687,1.9,1743-2820
JOURNAL OF BUILDING ENGINEERING,2352-7102,6.4,2352-7102
JOURNAL OF BUILDING PERFORMANCE SIMULATION,1940-1493,2.5,1940-1507
JOURNAL OF BUILDING PHYSICS,1744-2591,2,1744-2583
JOURNAL OF BURN CARE & RESEARCH,1559-047X,1.4,1559-0488
JOURNAL OF BUSINESS & ECONOMIC STATISTICS,0735-0015,3,1537-2707
JOURNAL OF BUSINESS & FINANCE LIBRARIANSHIP,0896-3568,1.3,1547-0644
JOURNAL OF BUSINESS & INDUSTRIAL MARKETING,0885-8624,3.1,2052-1189
JOURNAL OF BUSINESS ANALYTICS,2573-234X,n/a,n/a
JOURNAL OF BUSINESS AND PSYCHOLOGY,0889-3268,4.8,1573-353X
